TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,ACC_X,ACC_Y,ACC_Z,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT,SENSOR EVENT
13.745,337310,344804,532776,,,,,,,,,,,,,,,,,,,,,,,
13.75,337320,344829,532813,,,,,,,,,,,,,,,,,,,,,,,
13.755,337315,344855,532920,,,,,,,,,,,,,,,,,,,,,,,
13.76,337319,344887,532918,,,,,,,,,,,,,,,,,,,,,,,
13.765,337320,344916,532962,,,,,,,,,,,,,,,,,,,,,,,
13.77,337315,344950,533019,,,,,,,,,,,,,,,,,,,,,,,
13.775,337321,344975,533075,,,,,,,,,,,,,,,,,,,,,,,
13.78,337323,344953,533047,,,,,,,,,,,,,,,,,,,,,,,
13.785,337322,344998,533096,,,,,,,,,,,,,,,,,,,,,,,
13.79,337321,345029,533133,,,,,,,,,,,,,,,,,,,,,,,
13.795,337323,344996,533148,,,,,,,,,,,,,,,,,,,,,,,
13.8,337323,345065,533196,,,,,,,,,,,,,,,,,,,,,,,
13.805,337320,345063,533248,,,,,,,,,,,,,,,,,,,,,,,
13.805886,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
13.81,337320,345096,533236,,,,,,,,,,,,,,,,,,,,,,,
13.815,337318,345111,533275,,,,,,,,,,,,,,,,,,,,,,,
13.82,337330,345128,533319,,,,,,,,,,,,,,,,,,,,,,,
13.825,337321,345129,533339,,,,,,,,,,,,,,,,,,,,,,,
13.83,337321,345170,533334,,,,,,,,,,,,,,,,,,,,,,,
13.835,337321,345177,533389,,,,,,,,,,,,,,,,,,,,,,,
13.84,337318,345195,533364,,,,,,,,,,,,,,,,,,,,,,,
13.845,337324,345191,533430,,,,,,,,,,,,,,,,,,,,,,,
13.85,337320,345235,533439,,,,,,,,,,,,,,,,,,,,,,,
13.855,337316,345242,533476,,,,,,,,,,,,,,,,,,,,,,,
13.86,337322,345356,533499,,,,,,,,,,,,,,,,,,,,,,,
13.865,337321,345273,533523,,,,,,,,,,,,,,,,,,,,,,,
13.87,337320,345279,533572,,,,,,,,,,,,,,,,,,,,,,,
13.875,337315,345257,533569,,,,,,,,,,,,,,,,,,,,,,,
13.88,337322,345273,533557,,,,,,,,,,,,,,,,,,,,,,,
13.885,337320,345299,533594,,,,,,,,,,,,,,,,,,,,,,,
13.89,337322,345285,533620,,,,,,,,,,,,,,,,,,,,,,,
13.895,337329,345311,533600,,,,,,,,,,,,,,,,,,,,,,,
13.9,337316,345288,533523,,,,,,,,,,,,,,,,,,,,,,,
13.905,337320,345223,533502,,,,,,,,,,,,,,,,,,,,,,,
13.90716,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
13.91,337319,345217,533427,,,,,,,,,,,,,,,,,,,,,,,
13.915,337314,345155,533348,,,,,,,,,,,,,,,,,,,,,,,
13.92,337313,345131,533201,,,,,,,,,,,,,,,,,,,,,,,
13.925,337315,345066,533125,,,,,,,,,,,,,,,,,,,,,,,
13.93,337322,345028,533051,,,,,,,,,,,,,,,,,,,,,,,
13.935,337323,344960,532948,,,,,,,,,,,,,,,,,,,,,,,
13.94,337318,344944,532895,,,,,,,,,,,,,,,,,,,,,,,
13.945,337328,344902,532799,,,,,,,,,,,,,,,,,,,,,,,
13.95,337323,344877,532725,,,,,,,,,,,,,,,,,,,,,,,
13.955,337318,344975,532695,,,,,,,,,,,,,,,,,,,,,,,
13.96,337321,344844,532624,,,,,,,,,,,,,,,,,,,,,,,
13.965,337324,344835,532606,,,,,,,,,,,,,,,,,,,,,,,
13.97,337323,344789,532530,,,,,,,,,,,,,,,,,,,,,,,
13.975,337321,344785,532539,,,,,,,,,,,,,,,,,,,,,,,
13.98,337316,344747,532480,,,,,,,,,,,,,,,,,,,,,,,
13.985,337321,344755,532426,,,,,,,,,,,,,,,,,,,,,,,
13.99,337320,344764,532447,,,,,,,,,,,,,,,,,,,,,,,
13.995,337326,344865,532413,,,,,,,,,,,,,,,,,,,,,,,
14.0,337324,344753,532370,,,,,,,,,,,,,,,,,,,,,,,
14.005,337324,344724,532352,,,,,,,,,,,,,,,,,,,,,,,
14.00868,,,,-1823,193,865,,,,,,,,,,,,,,,,,,,,
14.01,337316,344718,532327,,,,,,,,,,,,,,,,,,,,,,,
14.015,337328,344690,532363,,,,100,100.0,115.3,0.15,0.6748,0,0,0,0,,,,,,,,,,,
14.02,337316,344690,532346,,,,,,,,,,,,,,,,,,,,,,,
14.025,337319,344711,532342,,,,,,,,,,,,,,,,,,,,,,,
14.03,337311,344724,532320,,,,,,,,,,,,,,,,,,,,,,,
14.035,337316,344705,532336,,,,,,,,,,,,,,,,,,,,,,,
14.04,337323,344712,532327,,,,,,,,,,,,,,,,,,,,,,,
14.045,337314,344726,532394,,,,,,,,,,,,,,,,,,,,,,,
14.05,337320,344738,532413,,,,,,,,,,,,,,,,,,,,,,,
14.055,337318,344741,532406,,,,,,,,,,,,,,,,,,,,,,,
14.06,337312,344751,532435,,,,,,,,,,,,,,,,,,,,,,,
14.065,337319,344770,532456,,,,,,,,,,,,,,,,,,,,,,,
14.07,337315,344830,532478,,,,,,,,,,,,,,,,,,,,,,,
14.075,337326,344839,532533,,,,,,,,,,,,,,,,,,,,,,,
14.08,337323,344838,532556,,,,,,,,,,,,,,,,,,,,,,,
14.085,337310,344872,532605,,,,,,,,,,,,,,,,,,,,,,,
14.09,337314,344888,532621,,,,,,,,,,,,,,,,,,,,,,,
14.095,337321,344889,532674,,,,,,,,,,,,,,,,,,,,,,,
14.1,337318,344890,532696,,,,,,,,,,,,,,,,,,,,,,,
14.105,337329,344941,532670,,,,,,,,,,,,,,,,,,,,,,,
14.11,337323,344927,532758,,,,,,,,,,,,,,,,,,,,,,,
14.112096,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.115,337313,344963,532745,,,,,,,,,,,,,,,,,,,,,,,
14.12,337310,344979,532767,,,,,,,,,,,,,,,,,,,,,,,
14.125,337326,344987,532807,,,,,,,,,,,,,,,,,,,,,,,
14.13,337323,345005,532861,,,,,,,,,,,,,,,,,,,,,,,
14.135,337314,345008,532863,,,,,,,,,,,,,,,,,,,,,,,
14.14,337314,345031,532912,,,,,,,,,,,,,,,,,,,,,,,
14.145,337317,345044,532951,,,,,,,,,,,,,,,,,,,,,,,
14.15,337327,345049,532955,,,,,,,,,,,,,,,,,,,,,,,
14.155,337314,345073,532993,,,,,,,,,,,,,,,,,,,,,,,
14.16,337326,345087,532997,,,,,,,,,,,,,,,,,,,,,,,
14.165,337321,345098,533002,,,,,,,,,,,,,,,,,,,,,,,
14.17,337325,345150,533006,,,,,,,,,,,,,,,,,,,,,,,
14.175,337331,345108,533017,,,,,,,,,,,,,,,,,,,,,,,
14.18,337326,345123,533032,,,,,,,,,,,,,,,,,,,,,,,
14.185,337311,345122,533003,,,,,,,,,,,,,,,,,,,,,,,
14.19,337313,345122,533035,,,,,,,,,,,,,,,,,,,,,,,
14.195,337322,345181,533060,,,,,,,,,,,,,,,,,,,,,,,
14.2,337318,345144,533067,,,,,,,,,,,,,,,,,,,,,,,
14.205,337318,345155,533064,,,,,,,,,,,,,,,,,,,,,,,
14.21,337320,345157,533083,,,,,,,,,,,,,,,,,,,,,,,
14.215,337323,345174,533096,,,,,,,,,,,,,,,,,,,,,,,
14.215518,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.22,337327,345180,533115,,,,,,,,,,,,,,,,,,,,,,,
14.225,337316,345297,533102,,,,,,,,,,,,,,,,,,,,,,,
14.23,337326,345207,533156,,,,,,,,,,,,,,,,,,,,,,,
14.235,337325,345208,533186,,,,,,,,,,,,,,,,,,,,,,,
14.24,337323,345234,533202,,,,,,,,,,,,,,,,,,,,,,,
14.245,337323,345244,533258,,,,,,,,,,,,,,,,,,,,,,,
14.25,337327,345263,533268,,,,,,,,,,,,,,,,,,,,,,,
14.255,337323,345292,533287,,,,,,,,,,,,,,,,,,,,,,,
14.26,337313,345259,533261,,,,,,,,,,,,,,,,,,,,,,,
14.265,337328,345271,533292,,,,,,,,,,,,,,,,,,,,,,,
14.27,337325,345313,533287,,,,,,,,,,,,,,,,,,,,,,,
14.275,337328,345300,533319,,,,,,,,,,,,,,,,,,,,,,,
14.28,337321,345306,533269,,,,,,,,,,,,,,,,,,,,,,,
14.285,337326,345270,533295,,,,,,,,,,,,,,,,,,,,,,,
14.29,337326,345299,533337,,,,,,,,,,,,,,,,,,,,,,,
14.295,337322,345390,533293,,,,,,,,,,,,,,,,,,,,,,,
14.3,337322,345275,533305,,,,,,,,,,,,,,,,,,,,,,,
14.305,337333,345290,533264,,,,,,,,,,,,,,,,,,,,,,,
14.31,337325,345298,533268,,,,,,,,,,,,,,,,,,,,,,,
14.315,337321,345261,533244,,,,,,,,,,,,,,,,,,,,,,,
14.317,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.32,337334,345269,533263,,,,,,,,,,,,,,,,,,,,,,,
14.325,337328,345274,533252,,,,,,,,,,,,,,,,,,,,,,,
14.33,337322,345269,533244,,,,,,,,,,,,,,,,,,,,,,,
14.335,337320,345216,533247,,,,,,,,,,,,,,,,,,,,,,,
14.34,337326,345246,533301,,,,,,,,,,,,,,,,,,,,,,,
14.345,337326,345251,533259,,,,,,,,,,,,,,,,,,,,,,,
14.35,337322,345258,533292,,,,,,,,,,,,,,,,,,,,,,,
14.355,337330,345275,533315,,,,,,,,,,,,,,,,,,,,,,,
14.36,337336,345267,533393,,,,,,,,,,,,,,,,,,,,,,,
14.365,337323,345288,533375,,,,,,,,,,,,,,,,,,,,,,,
14.37,337330,345312,533436,,,,,,,,,,,,,,,,,,,,,,,
14.375,337331,345318,533444,,,,,,,,,,,,,,,,,,,,,,,
14.38,337317,345288,533420,,,,,,,,,,,,,,,,,,,,,,,
14.385,337328,345350,533481,,,,,,,,,,,,,,,,,,,,,,,
14.39,337315,345347,533510,,,,,,,,,,,,,,,,,,,,,,,
14.395,337330,345373,533542,,,,,,,,,,,,,,,,,,,,,,,
14.4,337325,345372,533570,,,,,,,,,,,,,,,,,,,,,,,
14.405,337322,345328,533552,,,,,,,,,,,,,,,,,,,,,,,
14.41,337322,345341,533496,,,,,,,,,,,,,,,,,,,,,,,
14.415,337323,345328,533464,,,,,,,,,,,,,,,,,,,,,,,
14.42,337327,345296,533400,,,,,,,,,,,,,,,,,,,,,,,
14.42028,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.425,337334,345258,533335,,,,,,,,,,,,,,,,,,,,,,,
14.43,337336,345216,533260,,,,,,,,,,,,,,,,,,,,,,,
14.435,337335,345165,533163,,,,,,,,,,,,,,,,,,,,,,,
14.44,337324,345110,533017,,,,,,,,,,,,,,,,,,,,,,,
14.445,337329,345053,532951,,,,,,,,,,,,,,,,,,,,,,,
14.45,337327,344997,532855,,,,,,,,,,,,,,,,,,,,,,,
14.455,337314,344938,532756,,,,,,,,,,,,,,,,,,,,,,,
14.46,337331,344939,532701,,,,,,,,,,,,,,,,,,,,,,,
14.465,337324,344899,532660,,,,,,,,,,,,,,,,,,,,,,,
14.47,337326,344885,532579,,,,,,,,,,,,,,,,,,,,,,,
14.475,337320,344851,532485,,,,,,,,,,,,,,,,,,,,,,,
14.48,337314,344830,532479,,,,,,,,,,,,,,,,,,,,,,,
14.485,337327,344781,532465,,,,,,,,,,,,,,,,,,,,,,,
14.49,337329,344820,532388,,,,,,,,,,,,,,,,,,,,,,,
14.495,337323,344838,532416,,,,,,,,,,,,,,,,,,,,,,,
14.5,337315,344787,532305,,,,,,,,,,,,,,,,,,,,,,,
14.505,337324,344744,532250,,,,,,,,,,,,,,,,,,,,,,,
14.51,337335,344756,532264,,,,,,,,,,,,,,,,,,,,,,,
14.515,337322,344764,532234,,,,,,,,,,,,,,,,,,,,,,,
14.52,337322,344722,532179,,,,,,,,,,,,,,,,,,,,,,,
14.521449,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.525,337317,344705,532138,,,,,,,,,,,,,,,,,,,,,,,
14.53,337319,344699,532116,,,,,,,,,,,,,,,,,,,,,,,
14.535,337310,344707,532155,,,,,,,,,,,,,,,,,,,,,,,
14.54,337329,344695,532096,,,,,,,,,,,,,,,,,,,,,,,
14.545,337321,344703,532130,,,,,,,,,,,,,,,,,,,,,,,
14.55,337319,344690,532100,,,,,,,,,,,,,,,,,,,,,,,
14.555,337321,344706,532143,,,,,,,,,,,,,,,,,,,,,,,
14.56,337322,344690,532119,,,,,,,,,,,,,,,,,,,,,,,
14.565,337325,344741,532150,,,,,,,,,,,,,,,,,,,,,,,
14.57,337336,344742,532167,,,,,,,,,,,,,,,,,,,,,,,
14.575,337323,344766,532172,,,,,,,,,,,,,,,,,,,,,,,
14.58,337319,344729,532183,,,,,,,,,,,,,,,,,,,,,,,
14.585,337314,344765,532214,,,,,,,,,,,,,,,,,,,,,,,
14.59,337323,344769,532243,,,,,,,,,,,,,,,,,,,,,,,
14.595,337318,344878,532223,,,,,,,,,,,,,,,,,,,,,,,
14.6,337322,344807,532228,,,,,,,,,,,,,,,,,,,,,,,
14.605,337315,344759,532192,,,,,,,,,,,,,,,,,,,,,,,
14.61,337326,344828,532208,,,,,,,,,,,,,,,,,,,,,,,
14.615,337327,344770,532188,,,,,,,,,,,,,,,,,,,,,,,
14.62,337330,344773,532217,,,,,,,,,,,,,,,,,,,,,,,
14.622876,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.625,337329,344762,532207,,,,,,,,,,,,,,,,,,,,,,,
14.63,337324,344783,532209,,,,,,,,,,,,,,,,,,,,,,,
14.635,337332,344763,532203,,,,,,,,,,,,,,,,,,,,,,,
14.64,337311,344759,532175,,,,,,,,,,,,,,,,,,,,,,,
14.645,337328,344807,532209,,,,,,,,,,,,,,,,,,,,,,,
14.65,337329,344792,532268,,,,,,,,,,,,,,,,,,,,,,,
14.655,337327,344800,532211,,,,,,,,,,,,,,,,,,,,,,,
14.66,337325,344792,532243,,,,,,,,,,,,,,,,,,,,,,,
14.665,337321,344798,532276,,,,,,,,,,,,,,,,,,,,,,,
14.67,337319,344837,532305,,,,,,,,,,,,,,,,,,,,,,,
14.675,337333,344843,532306,,,,,,,,,,,,,,,,,,,,,,,
14.68,337331,344815,532308,,,,,,,,,,,,,,,,,,,,,,,
14.685,337319,344826,532299,,,,,,,,,,,,,,,,,,,,,,,
14.69,337325,344839,532316,,,,,,,,,,,,,,,,,,,,,,,
14.695,337317,344819,532306,,,,,,,,,,,,,,,,,,,,,,,
14.7,337318,344804,532330,,,,,,,,,,,,,,,,,,,,,,,
14.705,337317,344865,532331,,,,,,,,,,,,,,,,,,,,,,,
14.71,337307,344862,532369,,,,,,,,,,,,,,,,,,,,,,,
14.715,337311,344871,532399,,,,,,,,,,,,,,,,,,,,,,,
14.72,337318,344893,532397,,,,,,,,,,,,,,,,,,,,,,,
14.725,337297,344881,532439,,,,,,,,,,,,,,,,,,,,,,,
14.72614,,,,-1727,97,961,,,,,,,,,,,,,,,,,,,,
14.73,337295,344928,532518,,,,,,,,,,,,,,,,,,,,,,,
14.735,337319,344956,532502,,,,,,,,,,,,,,,,,,,,,,,
14.74,337310,344990,532587,,,,,,,,,,,,,,,,,,,,,,,
14.745,337315,345019,532623,,,,,,,,,,,,,,,,,,,,,,,
14.75,337329,345056,532623,,,,,,,,,,,,,,,,,,,,,,,
14.755,337314,345068,532648,,,,,,,,,,,,,,,,,,,,,,,
14.76,337320,345058,532719,,,,,,,,,,,,,,,,,,,,,,,
14.765,337314,345096,532713,,,,,,,,,,,,,,,,,,,,,,,
14.77,337318,345130,532762,,,,,,,,,,,,,,,,,,,,,,,
14.775,337323,345156,532795,,,,,,,,,,,,,,,,,,,,,,,
14.78,337324,345133,532841,,,,,,,,,,,,,,,,,,,,,,,
14.785,337309,345190,532841,,,,,,,,,,,,,,,,,,,,,,,
14.79,337316,345197,532879,,,,,,,,,,,,,,,,,,,,,,,
14.795,337322,345213,532898,,,,,,,,,,,,,,,,,,,,,,,
14.8,337327,345239,532947,,,,,,,,,,,,,,,,,,,,,,,
14.805,337317,345304,533004,,,,,,,,,,,,,,,,,,,,,,,
14.81,337315,345314,533042,,,,,,,,,,,,,,,,,,,,,,,
14.815,337316,345360,533129,,,,,,,,,,,,,,,,,,,,,,,
14.82,337318,345359,533120,,,,,,,,,,,,,,,,,,,,,,,
14.825,337300,345403,533193,,,,,,,,,,,,,,,,,,,,,,,
14.827104,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.83,337316,345415,533250,,,,,,,,,,,,,,,,,,,,,,,
14.835,337302,345439,533256,,,,,,,,,,,,,,,,,,,,,,,
14.84,337314,345483,533354,,,,,,,,,,,,,,,,,,,,,,,
14.845,337328,345540,533387,,,,,,,,,,,,,,,,,,,,,,,
14.85,337303,345555,533474,,,,,,,,,,,,,,,,,,,,,,,
14.855,337315,345582,533437,,,,,,,,,,,,,,,,,,,,,,,
14.86,337317,345631,533532,,,,,,,,,,,,,,,,,,,,,,,
14.865,337308,345634,533551,,,,,,,,,,,,,,,,,,,,,,,
14.87,337316,345681,533587,,,,,,,,,,,,,,,,,,,,,,,
14.875,337320,345715,533624,,,,,,,,,,,,,,,,,,,,,,,
14.88,337309,345738,533636,,,,,,,,,,,,,,,,,,,,,,,
14.885,337319,345763,533685,,,,,,,,,,,,,,,,,,,,,,,
14.89,337315,345752,533721,,,,,,,,,,,,,,,,,,,,,,,
14.895,337318,345788,533773,,,,,,,,,,,,,,,,,,,,,,,
14.9,337312,345785,533805,,,,,,,,,,,,,,,,,,,,,,,
14.905,337319,345846,533858,,,,,,,,,,,,,,,,,,,,,,,
14.91,337318,345864,533881,,,,,,,,,,,,,,,,,,,,,,,
14.915,337311,345879,533848,,,,,,,,,,,,,,,,,,,,,,,
14.92,337316,345866,533849,,,,,,,,,,,,,,,,,,,,,,,
14.925,337319,345826,533783,,,,,,,,,,,,,,,,,,,,,,,
14.92862,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
14.93,337310,345844,533715,,,,,,,,,,,,,,,,,,,,,,,
14.935,337308,345778,533638,,,,,,,,,,,,,,,,,,,,,,,
14.94,337313,345727,533520,,,,,,,,,,,,,,,,,,,,,,,
14.945,337320,345699,533467,,,,,,,,,,,,,,,,,,,,,,,
14.95,337322,345672,533345,,,,,,,,,,,,,,,,,,,,,,,
14.955,337319,345613,533241,,,,,,,,,,,,,,,,,,,,,,,
14.96,337322,345605,533176,,,,,,,,,,,,,,,,,,,,,,,
14.965,337324,345552,533083,,,,,,,,,,,,,,,,,,,,,,,
14.97,337310,345631,533006,,,,,,,,,,,,,,,,,,,,,,,
14.975,337316,345501,532981,,,,,,,,,,,,,,,,,,,,,,,
14.98,337323,345464,532910,,,,,,,,,,,,,,,,,,,,,,,
14.985,337321,345483,532828,,,,,,,,,,,,,,,,,,,,,,,
14.99,337319,345461,532827,,,,,,,,,,,,,,,,,,,,,,,
14.995,337326,345483,532789,,,,,,,,,,,,,,,,,,,,,,,
15.0,337315,345452,532773,,,,,,,,,,,,,,,,,,,,,,,
15.005,337323,345420,532755,,,,,,,,,,,,,,,,,,,,,,,
15.01,337312,345436,532705,,,,,,,,,,,,,,,,,,,,,,,
15.015,337324,345380,532700,,,,,,,,,,,,,,,,,,,,,,,
15.02,337316,345481,532658,,,,,,,,,,,,,,,,,,,,,,,
15.025,337321,345410,532641,,,,,,,,,,,,,,,,,,,,,,,
15.03,337325,345394,532612,,,,,,,,,,,,,,,,,,,,,,,
15.031868,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
15.035,337319,345424,532634,,,,,,,,,,,,,,,,,,,,,,,
15.04,337320,345431,532655,,,,,,,,,,,,,,,,,,,,,,,
15.045,337323,345415,532623,,,,,,,,,,,,,,,,,,,,,,,
15.05,337318,345433,532618,,,,,,,,,,,,,,,,,,,,,,,
15.055,337308,345458,532660,,,,,,,,,,,,,,,,,,,,,,,
15.06,337314,345437,532665,,,,,,,,,,,,,,,,,,,,,,,
15.065,337316,345472,532667,,,,,,,,,,,,,,,,,,,,,,,
15.07,337310,345485,532692,,,,,,,,,,,,,,,,,,,,,,,
15.075,337319,345503,532753,,,,,,,,,,,,,,,,,,,,,,,
15.08,337315,345533,532750,,,,100,97.14,115.3,0.15,0.6948,0,0,0,0,,,,,,,,,,,
15.085,337315,345366,532766,,,,,,,,,,,,,,,,,,,,,,,
15.09,337324,345548,532810,,,,,,,,,,,,,,,,,,,,,,,
15.095,337314,345597,532862,,,,,,,,,,,,,,,,,,,,,,,
15.1,337320,345607,532889,,,,,,,,,,,,,,,,,,,,,,,
15.105,337313,345587,532896,,,,,,,,,,,,,,,,,,,,,,,
15.11,337319,345613,532889,,,,,,,,,,,,,,,,,,,,,,,
15.115,337316,345682,532976,,,,,,,,,,,,,,,,,,,,,,,
15.12,337322,345667,532972,,,,,,,,,,,,,,,,,,,,,,,
15.125,337316,345680,533014,,,,,,,,,,,,,,,,,,,,,,,
15.13,337317,345707,533016,,,,,,,,,,,,,,,,,,,,,,,
15.132915,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
15.135,337321,345703,533043,,,,,,,,,,,,,,,,,,,,,,,
15.14,337314,345718,533029,,,,,,,,,,,,,,,,,,,,,,,
15.145,337313,345732,533056,,,,,,,,,,,,,,,,,,,,,,,
15.15,337309,345777,533110,,,,,,,,,,,,,,,,,,,,,,,
15.155,337313,345773,533138,,,,,,,,,,,,,,,,,,,,,,,
15.16,337321,345767,533161,,,,,,,,,,,,,,,,,,,,,,,
15.165,337318,345830,533163,,,,,,,,,,,,,,,,,,,,,,,
15.17,337318,345789,533192,,,,,,,,,,,,,,,,,,,,,,,
15.175,337329,345843,533276,,,,,,,,,,,,,,,,,,,,,,,
15.18,337322,345862,533246,,,,,,,,,,,,,,,,,,,,,,,
15.185,337327,345869,533288,,,,,,,,,,,,,,,,,,,,,,,
15.19,337322,345876,533274,,,,,,,,,,,,,,,,,,,,,,,
15.195,337316,345996,533271,,,,,,,,,,,,,,,,,,,,,,,
15.2,337311,345934,533347,,,,,,,,,,,,,,,,,,,,,,,
15.205,337313,345933,533357,,,,,,,,,,,,,,,,,,,,,,,
15.21,337320,345967,533402,,,,,,,,,,,,,,,,,,,,,,,
15.215,337307,345952,533393,,,,,,,,,,,,,,,,,,,,,,,
15.22,337314,345977,533423,,,,,,,,,,,,,,,,,,,,,,,
15.225,337318,345861,533478,,,,,,,,,,,,,,,,,,,,,,,
15.23,337323,345983,533520,,,,,,,,,,,,,,,,,,,,,,,
15.23438,,,,-1727,193,1057,,,,,,,,,,,,,,,,,,,,
15.235,337314,346043,533521,,,,,,,,,,,,,,,,,,,,,,,
15.24,337311,346051,533539,,,,,,,,,,,,,,,,,,,,,,,
15.245,337311,346032,533577,,,,,,,,,,,,,,,,,,,,,,,
15.25,337318,346092,533613,,,,,,,,,,,,,,,,,,,,,,,
15.255,337311,346092,533678,,,,,,,,,,,,,,,,,,,,,,,
15.26,337317,346147,533738,,,,,,,,,,,,,,,,,,,,,,,
15.265,337316,346159,533728,,,,,,,,,,,,,,,,,,,,,,,
15.27,337304,346168,533775,,,,,,,,,,,,,,,,,,,,,,,
15.275,337313,346202,533789,,,,,,,,,,,,,,,,,,,,,,,
15.28,337322,346223,533847,,,,,,,,,,,,,,,,,,,,,,,
15.285,337313,346258,533843,,,,,,,,,,,,,,,,,,,,,,,
15.29,337316,346346,533908,,,,,,,,,,,,,,,,,,,,,,,
15.295,337329,346301,533948,,,,,,,,,,,,,,,,,,,,,,,
15.3,337319,346299,533923,,,,,,,,,,,,,,,,,,,,,,,
15.305,337321,346379,533967,,,,,,,,,,,,,,,,,,,,,,,
15.31,337315,346321,534015,,,,,,,,,,,,,,,,,,,,,,,
15.315,337317,346336,534003,,,,,,,,,,,,,,,,,,,,,,,
15.32,337311,346331,534054,,,,,,,,,,,,,,,,,,,,,,,
15.325,337308,346322,534063,,,,,,,,,,,,,,,,,,,,,,,
15.33,337313,346385,534079,,,,,,,,,,,,,,,,,,,,,,,
15.335,337313,346373,534088,,,,,,,,,,,,,,,,,,,,,,,
15.337464,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
15.34,337320,346379,534168,,,,,,,,,,,,,,,,,,,,,,,
15.345,337317,346379,534140,,,,,,,,,,,,,,,,,,,,,,,
15.35,337321,346401,534177,,,,,,,,,,,,,,,,,,,,,,,
15.355,337305,346273,534212,,,,,,,,,,,,,,,,,,,,,,,
15.36,337314,346410,534222,,,,,,,,,,,,,,,,,,,,,,,
15.365,337307,346412,534219,,,,,,,,,,,,,,,,,,,,,,,
15.37,337320,346441,534254,,,,,,,,,,,,,,,,,,,,,,,
15.375,337316,346453,534306,,,,,,,,,,,,,,,,,,,,,,,
15.38,337316,346469,534351,,,,,,,,,,,,,,,,,,,,,,,
15.385,337317,346512,534353,,,,,,,,,,,,,,,,,,,,,,,
15.39,337315,346482,534365,,,,,,,,,,,,,,,,,,,,,,,
15.395,337325,346518,534414,,,,,,,,,,,,,,,,,,,,,,,
15.4,337321,346503,534397,,,,,,,,,,,,,,,,,,,,,,,
15.405,337314,346580,534433,,,,,,,,,,,,,,,,,,,,,,,
15.41,337317,346520,534491,,,,,,,,,,,,,,,,,,,,,,,
15.415,337324,346535,534456,,,,,,,,,,,,,,,,,,,,,,,
15.42,337312,346533,534418,,,,,,,,,,,,,,,,,,,,,,,
15.425,337320,346493,534376,,,,,,,,,,,,,,,,,,,,,,,
15.43,337320,346483,534322,,,,,,,,,,,,,,,,,,,,,,,
15.435,337316,346387,534204,,,,,,,,,,,,,,,,,,,,,,,
15.43845,,,,-1727,193,1057,,,,,,,,,,,,,,,,,,,,
15.44,337312,346340,534103,,,,,,,,,,,,,,,,,,,,,,,
15.445,337320,346194,533966,,,,,,,,,,,,,,,,,,,,,,,
15.45,337321,346251,533871,,,,,,,,,,,,,,,,,,,,,,,
15.455,337301,346211,533791,,,,,,,,,,,,,,,,,,,,,,,
15.46,337312,346137,533630,,,,,,,,,,,,,,,,,,,,,,,
15.465,337320,346201,533560,,,,,,,,,,,,,,,,,,,,,,,
15.47,337317,346027,533431,,,,,,,,,,,,,,,,,,,,,,,
15.475,337310,345967,533333,,,,,,,,,,,,,,,,,,,,,,,
15.48,337318,345969,533299,,,,,,,,,,,,,,,,,,,,,,,
15.485,337306,345925,533250,,,,,,,,,,,,,,,,,,,,,,,
15.49,337316,345903,533189,,,,,,,,,,,,,,,,,,,,,,,
15.495,337309,345864,533109,,,,,,,,,,,,,,,,,,,,,,,
15.5,337320,345848,533098,,,,,,,,,,,,,,,,,,,,,,,
15.505,337316,345845,533074,,,,,,,,,,,,,,,,,,,,,,,
15.51,337307,345818,532983,,,,,,,,,,,,,,,,,,,,,,,
15.515,337319,345821,532999,,,,,,,,,,,,,,,,,,,,,,,
15.52,337315,345789,532963,,,,,,,,,,,,,,,,,,,,,,,
15.525,337309,345794,532921,,,,,,,,,,,,,,,,,,,,,,,
15.53,337320,345632,532902,,,,,,,,,,,,,,,,,,,,,,,
15.535,337317,345780,532893,,,,,,,,,,,,,,,,,,,,,,,
15.539863,,,,-1727,193,961,,,,,,,,,,,,,,,,,,,,
15.54,337308,345767,532838,,,,,,,,,,,,,,,,,,,,,,,
